objectID,title,period,dynasty,reign,objectDate,objectBeginDate,objectEndDate,medium,dimensions,classification,country,region,city,tags
557844,"Deceased censing and libating to the deified Mentuhotep and Ahmose-Nefertari, with the Hathor cow emerging from the mountain; Tomb of Ameneminet","New Kingdom, Ramesside",Dynasty 19–20,,1924–1925; original ca. 1295–1170 B.C.,-1295,-1170,Tempera on paper,"facsimile: h. 60 cm (23 5/8 in); w. 87.5 cm (34 7/16 in)
scale 1:1
framed: h. 62.9 cm (24 3/4 in); w. 90.8 cm (35 3/4 in)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Nefertiti', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500356630', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40930'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Hieroglyphs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028721', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q193762'}, {'term': 'Cows', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250120', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q830'}]"
544561,Thutmose I and His Mother Seniseneb,New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1925; original ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,"Facsimile: H. 81.5 cm (32 1/16 in.); W. 71 cm (27 15/16 in.)
scale 1:1
Framed: H. 83.3 cm (32 13/16 in.); W. 73.1 cm (28 3/4 in.)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Kings', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025481', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q12097'}, {'term': 'Mothers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025932', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7560'}, {'term': 'Hieroglyphs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028721', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q193762'}]"
544598,Decoration of a Vaulted Ceiling,Twentieth Century; original New Kingdom,original Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1914–1915; original ca. 1479–1458 B.C.,-1473,-1458,Tempera on Paper,"H. 71 cm (27 15/16 in); w. 27 cm (10 5/8 in), scale 1:1",,Egypt,"Upper Egypt, Thebes",,
544568,Facsimile: Scene of Fish Preparation and Net Making,Twentieth Century; original New Kingdom,"Original New Kingdom, Dynasty 18",Joint reign of Hatshepsut and Thutmose III,A.D. 1926; original ca. 1479–1458 B.C.,-1479,-1458,Tempera on paper,Facsimile: 57 × 93.6 cm (22 7/16 × 36 7/8 in.); Framed: 58.5 × 95.5 cm (23 1/16 × 37 5/8 in.); Scale 1:1,,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Walk-Like-Egyptian', 'AAT_URL': None, 'Wikidata_URL': None}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Fish', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300266085', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q152'}, {'term': 'Working', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300412186', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q6958747'}]"
544569,"Dog Named Ebony Under Owner's Chair, Tomb of Duaerneheh",New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,"facsimile: h. 24.2 cm (9 1/2 in); w. 18.5 cm (9 1/2 in), scale: unrecorded (probably 1:1)",,Egypt,"Upper Egypt, Thebes",,
544562,"Fragmentary Scene of Foreigners, Tomb of Senenmut",Twentieth Century; original New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,original ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,"facsimile: h. 42.5 cm (16 3/4 in); w. 70.5 cm (27 3/4 in), scale 1:1, framed: h.",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}]"
544593,Face of Puyemre,Twentieth Century; original New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1915; original ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,"H. 22.5 cm (8 7/8 in); w. 6 cm (2 3/8 in), scale 1:1",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Faces', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300251798', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q37017'}]"
544610,"Cretans Bringing Gifts, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III,ca. 1479–1425 B.C.,-1479,-1425,"Paper, tempera paint, ink","Facsimile: H. 47 × W. 39 cm (18 1/2 × 15 3/8 in.), Scale 1:1, Framed: H. 48.6 × W. 41 cm (19 1/8 × 16 1/8 in.)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Walk-Like-Egyptian', 'AAT_URL': None, 'Wikidata_URL': None}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}]"
544611,"Gifts from the Keftiu, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1425 B.C.,-1479,-1425,Tempera on Paper,"facsimile: h. 45 cm (17 11/16 in); w. 65 cm (25 9/16 in), scale 1:1, framed: h.",,Egypt,"Upper Egypt, Thebes",,
544564,"Ceiling Patterns from the Palace of Amenhotep III, Malqata",New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Tempera on paper,"Facsimile: H. 61.5 × W. 46 cm (24 3/16 × 18 1/8 in.), scale: 2:5, Frame: H. 21 7/8 in. × W. 17 1/8 in. × Th. 13/16 in. (55.6 × 43.5 × 2.1 cm)",,Egypt,"Upper Egypt, Thebes",,
544582,Man with a Bow Case and Quiver,Twentieth Century; original New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1915; original ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,"H. 28 cm (11 in); w. 18 cm (7 1/16 in), scale 1:1",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}]"
544594,Asians Bringing Gifts from the East,Twentieth Century; original New Kingdom,original Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1914–1916; original ca. 1479–1458 B.C.,-1479,-1458,Tempera on Paper,"Facsimile: H. 42.8 × W. 50.9 cm (16 7/8 × 20 1/16 in.), Scale. 1:1, Framed: H. 44.5 × W. 52.4 cm (17 1/2 × 20 5/8 in.)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Walk-Like-Egyptian', 'AAT_URL': None, 'Wikidata_URL': None}]"
544566,Astronomical Ceiling,Original: New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,"Facsimile: H. 73 × W. 56.5 cm (28 3/4 × 22 1/4 in.); scale approximately 1:5;, Framed: H. 74.6 × W. 58.1 cm (29 3/8 × 22 7/8 in.)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Hieroglyphs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028721', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q193762'}, {'term': 'Astronomy', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300054534', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q333'}]"
544595,Fragment of an Obelisk,Twentieth Century; original New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1914–1916; original ca. 1479–1458 B.C.,-1479,-1458,Tempera on paper,"H. 32.4 cm (12 3/4 in); w. 23.8 cm (9 3/8 in), Scale 1:1, Frame: 34 cm (13 3/8 in); w. 25.4 cm (10 in)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Birds', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300266506', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q5113'}, {'term': 'Obelisks', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300007021', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q170980'}, {'term': 'Hieroglyphs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028721', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q193762'}]"
544606,"Men from Punt Carrying Gifts, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1420 B.C.,-1479,-1420,Tempera on paper,"Facsimile: H. 46 cm (18 1/8 in.); W. 61.5 cm (24 3/16 in.), scale 1:1, Frame: H. 49 cm (19 5/16 in.); W. 65.5 cm (25 13/16 in.)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Rekhmire-Exhibition', 'AAT_URL': None, 'Wikidata_URL': None}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}]"
544567,"Ibex, Tomb of Amenhotep",Twentieth Century; original New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1926; original ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,"facsimile: h. 30 cm (11 13/16 in); w. 31 cm (12 3/16 in), scale 1:1, framed: h.",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Ibex', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250124', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q951220'}]"
544607,Aegean Islanders in the Tomb of Rekhmire,New Kingdom,Dynasty 18,reign of Thutmose III–Amenhotep II,ca. 1479–1400 B.C.,-1479,-1479,Tempera on paper,"facsimile: h. 42 cm (16 9/16 in); w. 45.5 cm (17 15/16 in), scale 1:1, framed: h. 48.4 cm (19 1/16 in); 45.7 cm (18 in)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Rekhmire-Exhibition', 'AAT_URL': None, 'Wikidata_URL': None}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}]"
544578,"Facsimile Painting of a Foreigner, Tomb of Intef",New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,"facsimile: h. 29 cm (11 7/16 in); w. 12.5 cm (4 15/16 in), scale: 1:1",,Egypt,"Upper Egypt, Thebes",,
544590,Men Preparing Fish,Twentieth Century; original New Kingdom,original Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1914–1915; original ca. 1479–1458 B.C.,-1473,-1458,Tempera on Paper,"H. 39.5 cm (15 9/16 in); w. 60.5 cm (23 13/16 in), scale 1:1",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Fish', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300266085', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q152'}, {'term': 'Daily Life', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300419286', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1129653'}]"
544584,Nesting Birds,Twentieth Century; original New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1914–1916; original ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,"H. 19 cm (7 1/2 in); w. 37.5 (14 3/4 in), scale 1:1",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Birds', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300266506', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q5113'}, {'term': 'Butterflies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300417320', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q11946202'}]"
544591,Men Gathering Papyrus,Twentieth Century; original New Kingdom,original Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1914–1916; original ca. 1479–1458 B.C.,-1479,-1458,Tempera on Paper,"Facsimile: H. 41× W. 68.5 cm (15 9/16 × 26 in.), Scale. 1:1, Framed: H. 42.5 × W. 69.9 cm (16 3/4 × 27 1/2 in.)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Working', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300412186', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q6958747'}, {'term': 'Walk-Like-Egyptian', 'AAT_URL': None, 'Wikidata_URL': None}]"
544597,"Decorated Doorway to North Chapel, Tomb of Puyemre",Twentieth Century; original New Kingdom,original Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1917; original ca. 1479–1458 B.C.,-1473,-1458,Tempera on Paper,facsimile: h. 61 cm (24 in); w. 34.5 cm (13 9/16 in); scale 1:10; framed: h. 64.5 cm (25 3/8 in); w. 38.1 cm (15 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Doorways', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300002767', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q21263223'}, {'term': 'Hieroglyphs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028721', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q193762'}, {'term': 'Love-Poetry', 'AAT_URL': None, 'Wikidata_URL': None}]"
544585,Water Plants,Twentieth Century; original New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1914–1916; original ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,"H. 10.5 cm (4 1/8 in); w. 16.5 cm (6 1/2 in), scale 1:1",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Plants', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132360', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q756'}]"
544589,Two Ducks,Twentieth Century; original New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,A.D. 1914–1916; original ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,"H. 6 cm (2 3/8 in); w. 18.5 cm (7 5/16 in), scale 1:1",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Ducks', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250047', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3736439'}]"
544579,"Ceiling Fragment , Tomb of Intef",New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,"facsimile: 20 x 20 cm (7 7/8 x 7 7/8 in.), framed: 25.7 x 25.7 cm (10 1/8 x 10 1/8 in.)",,Egypt,"Upper Egypt, Thebes",,
544637,"Sandal Maker, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–Amenhotep II,ca. 1479–1400 B.C.,-1479,-1479,Tempera on paper,"Facsimile: H. 32 cm (12 5/8 in.); W. 39.5 cm (15 9/16 in.), Scale 1:1, Framed: H. 31 cm (12 3/16 in.); W. 65.6 cm (25 3/16 in.)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Shoes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300046065', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q22676'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Working', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300412186', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q6958747'}, {'term': 'Rekhmire-Exhibition', 'AAT_URL': None, 'Wikidata_URL': None}]"
544614,Facsimile painting from the tomb of Rekhmire,New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1425 B.C.,-1479,-1425,Tempera on Paper,"Facsimile: H. 45.5 cm (17 15/16 in.); W. 72 cm (28 3/8 in.), scale 1:1, Frame: H. 48.7 cm (19 3/16 in.); W. 75.3 cm (29 5/8 in.)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Leopards', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300310390', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34706'}, {'term': 'Baboons', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300255548', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q159429'}, {'term': 'Rekhmire-Exhibition', 'AAT_URL': None, 'Wikidata_URL': None}]"
544626,"Gathering Honey, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1425 B.C.,-1479,-1425,Tempera on Paper,"facsimile: h. 33 cm (13 in); w. 43.5 cm (17 1/8 in), scale 1:1, framed: h. 36.2 cm (14 1/4 in); w. 46.7 cm (18 3/8 in)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Rekhmire-Exhibition', 'AAT_URL': None, 'Wikidata_URL': None}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Working', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300412186', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q6958747'}]"
544612,"Hounds from Nubia, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1425 B.C.,-1479,-1425,Tempera on Paper,"facsimile: h. 15.5 cm (6 1/8 in); w. 50.5 cm (19 7/8 in), scale 1:1",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Dogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265714', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q144'}]"
544657,"Rekhmire and Mother Receiving Offerings, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1425 B.C.,-1479,-1425,Tempera on Paper,"facsimile: h. 57.5 cm (22 5/8 in); w. 87.5 cm (34 7/16 in)
scale 1:4
framed: h. 61 cm (24 in); w. 90.8 cm (35 3/4 in)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Rekhmire-Exhibition', 'AAT_URL': None, 'Wikidata_URL': None}, {'term': 'Food', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300254496', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2095'}, {'term': 'Mothers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025932', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7560'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Hieroglyphs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028721', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q193762'}]"
544628,"Provisions Stored in the Temple, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1425 B.C.,-1479,-1425,Tempera on Paper,"facsimile: h. 37.5 cm (14 3/4 in); w. 52.5 cm (20 11/16 in), scale 1:1, framed: h. 55.9 cm (22 in); w. 41.3 cm (16 1/4 in)",,Egypt,"Upper Egypt, Thebes",,
544629,"Provisions from Nubia Stored in the Temple, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1425 B.C.,-1479,-1425,Tempera on Paper,"facsimile: h. 17.5 cm (6 7/8 in); w. 38 cm (14 15/16 in), scale 1:1, framed: h.",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Monkeys', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250028', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1367'}]"
544649,"Brickmakers, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1425 B.C.,-1479,-1425,Tempera on Paper,"facsimile: h. 48 cm (18 7/8 in); w. 68.5 cm (26 15/16 in), scale 1:1, framed: h. 51,4 cm (20 1/4 in); w. 72.4 cm (28 1/2 in)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Working', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300412186', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q6958747'}]"
544655,"Sculptors at Work, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1425 B.C.,-1479,-1425,Tempera on Paper,"facsimile: h. 54 cm (21 1/4 in); w. 38.5 cm (15 3/16 in), scale 1:1, framed: h. 57.2 cm (22 1/2 in); w. 41.3 cm (16 1/4 in)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Rekhmire-Exhibition', 'AAT_URL': None, 'Wikidata_URL': None}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Working', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300412186', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q6958747'}, {'term': 'Sculpture', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300047090', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q860861'}]"
544618,"Syrians Bringing Vessels and Weapons, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1425 B.C.,-1479,-1425,Tempera on Paper,"Facsimile: H. 47 × W. 36.6 cm (18 1/2 × 14 7/16 in.), Scale. 1:1, Framed: H. 48.9 × W. 38.1 cm (19 1/4 × 15 in.)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}]"
544627,"Wine and Papyrus for the Treasuries of Amun, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1420 B.C.,-1479,-1420,Tempera on paper,"facsimile: h. 52 cm (20 1/2 in); w. 130 cm (51 3/16 in)
scale 1:1
framed: h. 55.2 cm (21 3/4 in); w. 132.7 cm (52 1/4 in)",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Wine', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379442', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q282'}, {'term': 'Working', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300412186', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q6958747'}, {'term': 'Rekhmire-Exhibition', 'AAT_URL': None, 'Wikidata_URL': None}]"
544646,"Casting Metal, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–Amenhotep II,ca. 1479–1400 B.C.,-1479,-1479,Tempera on paper,"facsimile: h. 59 cm (23 1/4 in); w. 90.5 cm (35 5/8 in)
Scale 1:1
framed: h. 24 3/8 in; w. 36 1/8 in",,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Working', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300412186', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q6958747'}, {'term': 'Rekhmire-Exhibition', 'AAT_URL': None, 'Wikidata_URL': None}]"
544574,"Detail from a Hunting Scene Including a Hyena, Tomb of Intef",New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,H. 38 cm (14 15/16 in); w. 64 cm (25 3/16 in),,Egypt,"Upper Egypt, Thebes",,
544609,"Cretans Bringing Gifts, Tomb of Rekhmire",New Kingdom,Dynasty 18,reign of Thutmose III–early Amenhotep II,ca. 1479–1425 B.C.,-1479,-1425,Tempera on paper,H. 47.3 × W. 48.4 cm (18 5/8 × 19 1/16 in.); scale 1:1; framed: H. 48.5 × W. 49.9 cm (19 1/8 × 19 5/8 in.),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}]"
544563,Painted Restoration of the Hathor-Head Frieze in the Tomb of Senenmut,New Kingdom,Dynasty 18,Joint reign of Hatshepsut and Thutmose III,ca. 1479–1458 B.C.,-1473,-1458,Tempera on paper,Facsimile: H. 50 × W. 58.7 cm (19 11/16 × 23 1/8 in.); Scale: 1:1; Frame: H. 51.6 × W. 60.4 cm (20 5/16 × 23 3/4 in.),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Love-Poetry', 'AAT_URL': None, 'Wikidata_URL': None}, {'term': 'Hathor', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901001394', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q133343'}]"
544592,Men Splitting Papyrus,Twentieth Century; original New Kingdom,original Dynasty 18,Joint reign of Hatshepsut and Thutmose III,"A.D. 1914–1916, original ca. 1479–1458 B.C.",-1473,-1458,Tempera on Paper,facsimile: h. 40 cm (15 3/4 in.); w. 51.5 cm (20 1/4 in.); scale 1:1; framed: h. 43.5 cm (17 1/8 in.); w. 54.9 cm (21 5/8 in.),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Love-Poetry', 'AAT_URL': None, 'Wikidata_URL': None}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Working', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300412186', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q6958747'}]"
